date,sku,qty,price,customer_id,warehouse
2025-06-01,A-1100,11,100.0,CUST-006,WH-01
2025-06-01,A-1100,6,100.0,CUST-012,WH-01
2025-06-01,A-1100,7,100.0,CUST-014,WH-01
2025-06-01,A-1100,7,100.0,CUST-018,WH-01
2025-07-01,A-1100,9,100.0,CUST-004,WH-01
2025-07-01,A-1100,14,100.0,CUST-006,WH-01
2025-07-01,A-1100,12,100.0,CUST-011,WH-01
2025-07-01,A-1100,8,100.0,CUST-012,WH-01
2025-08-01,A-1100,8,100.0,CUST-003,WH-01
2025-08-01,A-1100,7,100.0,CUST-004,WH-01
2025-08-01,A-1100,9,100.0,CUST-016,WH-01
2025-08-01,A-1100,8,100.0,CUST-017,WH-01
2025-09-01,A-1100,7,100.0,CUST-005,WH-01
2025-09-01,A-1100,7,100.0,CUST-010,WH-01
2025-09-01,A-1100,6,100.0,CUST-017,WH-01
2025-09-01,A-1100,10,100.0,CUST-018,WH-01
2025-10-01,A-1100,8,100.0,CUST-001,WH-01
2025-10-01,A-1100,13,100.0,CUST-010,WH-01
2025-10-01,A-1100,8,100.0,CUST-015,WH-01
2025-10-01,A-1100,12,100.0,CUST-017,WH-01
2025-11-01,A-1100,7,100.0,CUST-002,WH-01
2025-11-01,A-1100,10,100.0,CUST-007,WH-01
2025-11-01,A-1100,8,100.0,CUST-009,WH-01
2025-11-01,A-1100,5,100.0,CUST-020,WH-01
2025-12-01,A-1100,8,100.0,CUST-006,WH-01
2025-12-01,A-1100,10,100.0,CUST-008,WH-01
2025-12-01,A-1100,9,100.0,CUST-011,WH-01
2025-12-01,A-1100,8,100.0,CUST-019,WH-01
2026-01-01,A-1100,11,100.0,CUST-005,WH-01
2026-01-01,A-1100,5,100.0,CUST-011,WH-01
2026-01-01,A-1100,8,100.0,CUST-014,WH-01
2026-01-01,A-1100,10,100.0,CUST-015,WH-01
2026-02-01,A-1100,11,100.0,CUST-004,WH-01
2026-02-01,A-1100,7,100.0,CUST-005,WH-01
2026-02-01,A-1100,7,100.0,CUST-015,WH-01
2026-02-01,A-1100,14,100.0,CUST-019,WH-01
2026-03-01,A-1100,8,100.0,CUST-008,WH-01
2026-03-01,A-1100,5,100.0,CUST-010,WH-01
2026-03-01,A-1100,12,100.0,CUST-018,WH-01
2026-03-01,A-1100,13,100.0,CUST-019,WH-01
2026-04-01,A-1100,7,100.0,CUST-004,WH-01
2026-04-01,A-1100,11,100.0,CUST-006,WH-01
2026-04-01,A-1100,8,100.0,CUST-008,WH-01
2026-04-01,A-1100,9,100.0,CUST-018,WH-01
2026-05-01,A-1100,9,100.0,CUST-006,WH-01
2026-05-01,A-1100,2,100.0,CUST-008,WH-01
2026-05-01,A-1100,10,100.0,CUST-015,WH-01
2026-05-01,A-1100,7,100.0,CUST-019,WH-01
2026-06-01,A-1100,9,100.0,CUST-004,WH-01
2026-06-01,A-1100,9,100.0,CUST-015,WH-01
2026-06-01,A-1100,10,100.0,CUST-016,WH-01
2026-06-01,A-1100,13,100.0,CUST-017,WH-01
2026-07-01,A-1100,8,100.0,CUST-004,WH-01
2026-07-01,A-1100,4,100.0,CUST-010,WH-01
2026-07-01,A-1100,9,100.0,CUST-012,WH-01
2026-07-01,A-1100,10,100.0,CUST-020,WH-01
2026-08-01,A-1100,7,100.0,CUST-002,WH-01
2026-08-01,A-1100,9,100.0,CUST-009,WH-01
2026-08-01,A-1100,15,100.0,CUST-015,WH-01
2026-08-01,A-1100,13,100.0,CUST-016,WH-01
2026-09-01,A-1100,6,100.0,CUST-002,WH-01
2026-09-01,A-1100,9,100.0,CUST-005,WH-01
2026-09-01,A-1100,9,100.0,CUST-009,WH-01
2026-09-01,A-1100,11,100.0,CUST-014,WH-01
2024-10-01,A-1200,1,100.0,CUST-003,WH-01
2024-10-01,A-1200,7,100.0,CUST-004,WH-01
2024-10-01,A-1200,6,100.0,CUST-012,WH-01
2024-10-01,A-1200,5,100.0,CUST-016,WH-01
2024-11-01,A-1200,9,100.0,CUST-007,WH-01
2024-11-01,A-1200,4,100.0,CUST-009,WH-01
2024-11-01,A-1200,8,100.0,CUST-015,WH-01
2024-11-01,A-1200,8,100.0,CUST-019,WH-01
2024-12-01,A-1200,6,100.0,CUST-002,WH-01
2024-12-01,A-1200,5,100.0,CUST-006,WH-01
2024-12-01,A-1200,14,100.0,CUST-008,WH-01
2024-12-01,A-1200,7,100.0,CUST-009,WH-01
2025-01-01,A-1200,7,100.0,CUST-007,WH-01
2025-01-01,A-1200,6,100.0,CUST-011,WH-01
2025-01-01,A-1200,8,100.0,CUST-015,WH-01
2025-01-01,A-1200,6,100.0,CUST-016,WH-01
2025-02-01,A-1200,6,100.0,CUST-002,WH-01
2025-02-01,A-1200,4,100.0,CUST-006,WH-01
2025-02-01,A-1200,6,100.0,CUST-012,WH-01
2025-02-01,A-1200,3,100.0,CUST-014,WH-01
2025-03-01,A-1200,5,100.0,CUST-006,WH-01
2025-03-01,A-1200,5,100.0,CUST-012,WH-01
2025-03-01,A-1200,11,100.0,CUST-015,WH-01
2025-03-01,A-1200,7,100.0,CUST-019,WH-01
2025-04-01,A-1200,5,100.0,CUST-010,WH-01
2025-04-01,A-1200,6,100.0,CUST-012,WH-01
2025-04-01,A-1200,4,100.0,CUST-014,WH-01
2025-04-01,A-1200,9,100.0,CUST-016,WH-01
2025-05-01,A-1200,8,100.0,CUST-005,WH-01
2025-05-01,A-1200,5,100.0,CUST-009,WH-01
2025-05-01,A-1200,8,100.0,CUST-011,WH-01
2025-05-01,A-1200,6,100.0,CUST-012,WH-01
2025-06-01,A-1200,5,100.0,CUST-001,WH-01
2025-06-01,A-1200,5,100.0,CUST-005,WH-01
2025-06-01,A-1200,3,100.0,CUST-008,WH-01
2025-06-01,A-1200,7,100.0,CUST-017,WH-01
2025-07-01,A-1200,4,100.0,CUST-007,WH-01
2025-07-01,A-1200,11,100.0,CUST-011,WH-01
2025-07-01,A-1200,7,100.0,CUST-012,WH-01
2025-07-01,A-1200,10,100.0,CUST-015,WH-01
2025-08-01,A-1200,7,100.0,CUST-011,WH-01
2025-08-01,A-1200,5,100.0,CUST-014,WH-01
2025-08-01,A-1200,5,100.0,CUST-015,WH-01
2025-08-01,A-1200,2,100.0,CUST-019,WH-01
2025-09-01,A-1200,6,100.0,CUST-014,WH-01
2025-09-01,A-1200,5,100.0,CUST-016,WH-01
2025-09-01,A-1200,4,100.0,CUST-018,WH-01
2025-09-01,A-1200,9,100.0,CUST-020,WH-01
2025-10-01,A-1200,9,100.0,CUST-008,WH-01
2025-10-01,A-1200,3,100.0,CUST-012,WH-01
2025-10-01,A-1200,5,100.0,CUST-013,WH-01
2025-10-01,A-1200,11,100.0,CUST-014,WH-01
2025-11-01,A-1200,7,100.0,CUST-001,WH-01
2025-11-01,A-1200,4,100.0,CUST-008,WH-01
2025-11-01,A-1200,4,100.0,CUST-014,WH-01
2025-11-01,A-1200,4,100.0,CUST-020,WH-01
2025-12-01,A-1200,6,100.0,CUST-007,WH-01
2025-12-01,A-1200,11,100.0,CUST-012,WH-01
2025-12-01,A-1200,8,100.0,CUST-013,WH-01
2025-12-01,A-1200,5,100.0,CUST-014,WH-01
2026-01-01,A-1200,6,100.0,CUST-003,WH-01
2026-01-01,A-1200,5,100.0,CUST-007,WH-01
2026-01-01,A-1200,6,100.0,CUST-012,WH-01
2026-01-01,A-1200,4,100.0,CUST-016,WH-01
2026-02-01,A-1200,8,100.0,CUST-005,WH-01
2026-02-01,A-1200,7,100.0,CUST-007,WH-01
2026-02-01,A-1200,7,100.0,CUST-008,WH-01
2026-02-01,A-1200,9,100.0,CUST-016,WH-01
2026-03-01,A-1200,2,100.0,CUST-004,WH-01
2026-03-01,A-1200,6,100.0,CUST-007,WH-01
2026-03-01,A-1200,6,100.0,CUST-010,WH-01
2026-03-01,A-1200,7,100.0,CUST-014,WH-01
2026-04-01,A-1200,8,100.0,CUST-009,WH-01
2026-04-01,A-1200,7,100.0,CUST-011,WH-01
2026-04-01,A-1200,5,100.0,CUST-017,WH-01
2026-04-01,A-1200,4,100.0,CUST-018,WH-01
2026-05-01,A-1200,7,100.0,CUST-005,WH-01
2026-05-01,A-1200,6,100.0,CUST-011,WH-01
2026-05-01,A-1200,9,100.0,CUST-015,WH-01
2026-05-01,A-1200,1,100.0,CUST-018,WH-01
2026-06-01,A-1200,9,100.0,CUST-004,WH-01
2026-06-01,A-1200,8,100.0,CUST-013,WH-01
2026-06-01,A-1200,3,100.0,CUST-014,WH-01
2026-06-01,A-1200,8,100.0,CUST-015,WH-01
2026-07-01,A-1200,5,100.0,CUST-006,WH-01
2026-07-01,A-1200,3,100.0,CUST-007,WH-01
2026-07-01,A-1200,6,100.0,CUST-018,WH-01
2026-07-01,A-1200,7,100.0,CUST-020,WH-01
2026-08-01,A-1200,6,100.0,CUST-001,WH-01
2026-08-01,A-1200,10,100.0,CUST-002,WH-01
2026-08-01,A-1200,7,100.0,CUST-006,WH-01
2026-08-01,A-1200,8,100.0,CUST-018,WH-01
2026-09-01,A-1200,9,100.0,CUST-004,WH-01
2026-09-01,A-1200,4,100.0,CUST-005,WH-01
2026-09-01,A-1200,9,100.0,CUST-007,WH-01
2026-09-01,A-1200,8,100.0,CUST-014,WH-01
2026-03-01,A-500,1500,100.0,CUST-017,WH-01
